ID;ASESOR;CDUSUARIO;PERFIL;GÉNERO;TIPO DE FAMILIA;FECHA DE NACIMIENTO;EDAD;MOMENTO DE VIDA;NUMERO DE DEPENDIENTES;ESTADO;Valor deuda;Tiene o no tiene deudas;Rango deuda;Cotizacion;CIERRE;FECOTIZACION;AYV;INGRESOS_EMPLEADOS;INGRESOS_INDEPENDIENTE;TOTAL_INGRESOS;GRUPO VALOR;Empleados o Indenpendientes;FUMA;ALCOHOL;ACTIVIDAD_FISICA;TIEMPO_ACTIVIDAD;Cat_Act_Física;USA_MOTO;USA_AUTOMOVIL;USA_BICICLETA;USATRANS_PUBLICO;Movilidad;ALIMENTACION;ESTRES;PESO;ESTATURA;Cine;Cultura;Deporte;Lectura;Mascotas;Musica;Otros;Restaurantes;Tecnologia;Viajes;Total_general
17753;18913;18913;Asesor;F;Monoparental;21542,95833;59,60559361;Adulto;0;SOLICITUD;0;No;No tiene;1;1;15/01/2018;S;0;600000;600000;BAJO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;NO;NO;SI;SI;SI;NO;NO;NO;3
17754;36839;KELLANQU;Auxiliar;M;Pareja sin hijos;31421,95833;32,53984018;Adulto Joven 1;0;COTIZACION;2000000;;Entre 2 y 5 SMLVM;1;0;15/01/2018;S;0;13400000;13400000;ALTO;Independiente;NO;1;SI;4;3;N;NA;NA;NA;NA;Normal;1;83;182;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17755;18225;18225;Asesor;F;Nuclear;31121,95833;33,36175799;Adulto Joven 1;0;COTIZACION;500000;;< 1 SMLVM;1;0;15/01/2018;S;0;2500000;2500000;MEDIO;Independiente;NO;0;SI;4;3;N;NA;NA;NA;NA;Normal;2;60;164;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17756;44902;44902;Asesor;F;Solo;30859;34,08219178;Adulto Joven 1;0;COTIZACION;350000;;< 1 SMLVM;1;0;15/01/2018;S;0;900000;900000;BAJO;Independiente;NO;1;SI;1;1;N;NA;NA;NA;NA;Normal;1;70;173;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17757;18292;JORGINPA;Auxiliar;M;Nuclear;27468,95833;43,36997717;Adulto Joven 2;3;COTIZACION;2500000;;Entre 2 y 5 SMLVM;1;0;15/01/2018;S;0;10000000;10000000;ALTO;Independiente;NO;0;SI;4;3;N;NA;NA;NA;NA;Saludable;1;71;166;NO;NO;SI;NO;NO;NO;NO;SI;NO;SI;3
17758;12357;12357;Asesor;F;Nuclear;30712,95833;34,48230594;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;15/01/2018;S;0;0;0;NA;Independiente;NO;0;SI;1;1;N;NA;NA;NA;NA;Normal;2;81;184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17759;29761;29761;Asesor;F;Pareja sin hijos;32291;30,15890411;Adulto Joven 1;NA;COTIZACION;1500000;;Entre 1 y 2 SMLVM;1;0;15/01/2018;S;4000000;0;4000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17760;18225;18225;Asesor;M;Solo;25677,95833;48,27682648;Adulto;0;SOLICITUD;4000000;;> 5 SMLVM;1;1;15/01/2018;S;7000000;7000000;14000000;ALTO;Empleado;NO;0;SI;1;1;N;NA;NA;NA;NA;Normal;NA;70;173;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17761;6079;6079;Asesor;M;Nuclear;20354,95833;62,86038813;Adulto;0;COTIZACION;0;No;No tiene;1;0;15/01/2018;S;0;5000000;5000000;ALTO;Independiente;NO;0;SI;4;3;N;NA;NA;NA;NA;Saludable;0;62;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17762;13679;PAULHEDI;Auxiliar;M;Nuclear;22729,95833;56,35353881;Adulto;1;COTIZACION;0;No;No tiene;1;0;15/01/2018;S;4000000;0;4000000;MEDIO;Empleado;NO;1;SI;4;3;N;NA;NA;NA;NA;Normal;1;70;176;SI;NO;NO;NO;NO;NO;NO;SI;NO;NO;2
17763;14779;14779;Asesor;M;Solo;33810,04167;25,99714612;Adulto Joven 2;0;SOLICITUD;0;No;No tiene;1;1;15/01/2018;S;0;2500000;2500000;MEDIO;Independiente;NO;2;SI;2;1;S;NA;NA;NA;6;Normal;1;75;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17764;46349;46349;Asesor;M;Nuclear;32335;30,03835616;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;15/01/2018;S;800000;0;800000;BAJO;Empleado;NO;1;SI;1;1;N;NA;NA;NA;NA;Saludable;1;57;165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17765;36839;KELLANQU;Auxiliar;M;Pareja sin hijos;31421,95833;32,53984018;Adulto Joven 1;0;COTIZACION;2000000;;Entre 2 y 5 SMLVM;1;0;15/01/2018;S;0;13400000;13400000;ALTO;Independiente;NO;1;NO;0;0;N;NA;NA;NA;NA;Normal;1;108;160;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17766;46901;46901;Asesor;F;Nuclear;25439,95833;48,92888128;Adulto;0;COTIZACION;300000;;< 1 SMLVM;1;0;15/01/2018;S;0;900000;900000;BAJO;Independiente;SI;1;NO;0;0;S;NA;NA;NA;6;Normal;1;70;180;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17767;46326;46326;Asesor;M;Solo;36114;19,68493151;Joven;0;COTIZACION;0;No;No tiene;1;0;15/01/2018;S;0;0;0;NA;Independiente;NO;1;NO;0;0;N;NA;NA;NA;NA;Saludable;0;75;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17768;21061;21061;Asesor;M;Nuclear;30817,95833;34,1946347;Adulto Joven 1;2;COTIZACION;1100000;;Entre 1 y 2 SMLVM;1;0;15/01/2018;S;0;5000000;5000000;ALTO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17769;1111;CLAUPEPE;Auxiliar;M;Nuclear;26245,95833;46,7206621;Adulto;0;COTIZACION;0;No;No tiene;1;0;15/01/2018;S;14000000;0;14000000;ALTO;Empleado;NO;0;SI;1;1;N;NA;NA;NA;NA;Muy Saludable;2;54;155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1777;22091;22091;Asesor;M;Nuclear;22930;55,80547945;Adulto;3;COTIZACION;3500000;;Entre 2 y 5 SMLVM;1;0;25/06/2018;S;0;12000000;12000000;ALTO;Independiente;NO;0;SI;4;3;S;NA;NA;NA;6;Normal;0;64;169;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17770;17843;17843;Asesor;M;Pareja sin hijos;26504;46,01369863;Adulto;NA;SOLICITUD;0;No;No tiene;1;1;15/01/2018;S;0;5000000;5000000;ALTO;Independiente;NO;0;NO;0;0;N;NA;NA;NA;NA;Normal;1;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17771;17843;17843;Asesor;M;Pareja sin hijos;26504;46,01369863;Adulto;NA;COTIZACION;0;No;No tiene;1;0;15/01/2018;S;0;5000000;5000000;ALTO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17772;14627;14627;Asesor;F;Solo;24312,95833;52,01655251;Adulto;0;SOLICITUD;1000000;;Entre 1 y 2 SMLVM;1;1;15/01/2018;S;0;3000000;3000000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17773;42350;42350;Asesor;F;Pareja sin hijos;31580,95833;32,10422374;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;15/01/2018;S;1200000;0;1200000;BAJO;Empleado;NO;0;NO;0;0;S;NA;NA;NA;6;Saludable;0;60;162;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17774;42350;42350;Asesor;F;Pareja sin hijos;35524;21,30136986;Joven;NA;COTIZACION;0;No;No tiene;1;0;15/01/2018;S;0;0;0;NA;Independiente;NO;1;SI;1;1;S;NA;NA;NA;6;Normal;0;79;175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17775;19659;KELLANQU;Auxiliar;M;Nuclear;30391,95833;35,36175799;Adulto Joven 2;2;COTIZACION;10000000;;> 5 SMLVM;1;0;15/01/2018;S;0;25000000;25000000;ALTO;Independiente;NO;0;SI;4;3;S;NA;NA;NA;6;Normal;0;65;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17776;2677;ALEJMOMN;Auxiliar;F;Pareja sin hijos;29225,95833;38,55627854;Adulto Joven 2;0;COTIZACION;0;No;No tiene;1;0;15/01/2018;S;2000000;0;2000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17777;11852;11852;Asesor;M;Monoparental;34628;23,75616438;Joven;1;COTIZACION;0;No;No tiene;1;0;15/01/2018;S;800000;0;800000;BAJO;Empleado;SI;1;NO;0;0;N;NA;NA;NA;NA;Normal;1;72;172;SI;NO;SI;NO;NO;SI;NO;NO;NO;NO;3
17778;42298;42298;Asesor;M;Nuclear;32978;28,27671233;Adulto Joven 1;1;COTIZACION;0;No;No tiene;1;0;15/01/2018;S;1000000;0;1000000;BAJO;Empleado;NO;0;NO;0;0;N;NA;NA;NA;NA;Normal;1;75;160;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17779;21965;21965;Asesor;M;Solo;23253,95833;54,91792237;Adulto;0;COTIZACION;0;No;No tiene;1;0;15/01/2018;S;0;5000000;5000000;ALTO;Independiente;NO;1;SI;NA;NA;N;NA;NA;NA;NA;Saludable;0;80;179;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;1
17780;21061;21061;Asesor;M;Pareja sin hijos;25345,95833;49,18641553;Adulto;0;COTIZACION;0;No;No tiene;1;0;15/01/2018;S;3000000;0;3000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17781;13908;13908;Asesor;F;Nuclear;32674;29,10958904;Adulto Joven 1;2;SOLICITUD;0;No;No tiene;1;1;15/01/2018;S;1000000;0;1000000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17782;29725;29725;Asesor;M;Nuclear;19655,95833;64,77545662;Adulto;2;SOLICITUD;1000000;;Entre 1 y 2 SMLVM;1;1;15/01/2018;S;0;3500000;3500000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;1;;;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;1
17783;21061;21061;Asesor;M;Solo;34491;24,13150685;Joven;0;COTIZACION;0;No;No tiene;1;0;15/01/2018;S;1300000;0;1300000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17784;21564;21564;Asesor;M;Solo;30894,95833;33,9836758;Adulto Joven 1;0;COTIZACION;1000000;;Entre 1 y 2 SMLVM;1;0;15/01/2018;S;0;11000000;11000000;ALTO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17785;44840;44840;Asesor;M;Solo;25649,95833;48,35353881;Adulto;2;COTIZACION;0;No;No tiene;1;0;15/01/2018;S;0;10000000;10000000;ALTO;Independiente;NO;0;NO;0;0;N;NA;NA;NA;NA;Saludable;1;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17786;45403;45403;Asesor;M;Nuclear;32763,95833;28,86312785;Adulto Joven 1;2;COTIZACION;0;No;No tiene;1;0;14/01/2018;S;1200000;0;1200000;BAJO;Empleado;NO;1;SI;4;3;N;N;N;N;NA;Muy Saludable;1;78;174;SI;SI;SI;NO;NO;NO;NO;NO;NO;NO;3
17787;80466;80466;Asesor;F;Nuclear;26390;46,3260274;Adulto;2;COTIZACION;1000000;;Entre 1 y 2 SMLVM;1;0;14/01/2018;S;0;5000000;5000000;ALTO;Independiente;NO;0;NO;0;0;N;NA;NA;NA;NA;Normal;1;70;182;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17788;46778;46778;Asesor;F;Monoparental;29948,95833;36,57545662;Adulto Joven 2;2;COTIZACION;0;No;No tiene;1;0;13/01/2018;S;1000000;1000000;2000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;NO;SI;NO;NO;NO;SI;NO;SI;3
17789;44902;44902;Asesor;F;Solo;32932;28,40273973;Adulto Joven 1;0;COTIZACION;600000;;< 1 SMLVM;1;0;13/01/2018;S;600000;200000;800000;BAJO;Empleado;NO;1;SI;2;1;S;NA;NA;NA;6;Normal;0;75;175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17790;33823;33823;Asesor;M;Nuclear;26655;45,6;Adulto;3;COTIZACION;0;No;No tiene;1;0;13/01/2018;S;0;0;0;NA;Independiente;NO;1;SI;1;1;N;NA;NA;NA;NA;Normal;2;72;170;NO;NO;NO;SI;NO;NO;NO;SI;NO;SI;3
17791;23028;23028;Asesor;M;Monoparental;33902,04167;25,74509132;Joven;2;COTIZACION;300000;;< 1 SMLVM;1;0;13/01/2018;S;0;1000000;1000000;BAJO;Independiente;NO;0;NO;0;0;S;NA;NA;NA;6;Normal;1;80;175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17792;19427;19427;Asesor;M;Nuclear;27137;44,27945206;Adulto Joven 2;3;COTIZACION;223000;;< 1 SMLVM;1;0;13/01/2018;S;1400000;0;1400000;BAJO;Empleado;NO;1;NO;0;0;S;N;N;N;6;Normal;0;67;160;NO;NO;SI;NO;SI;NO;NO;NO;NO;SI;3
17793;11913;11913;Asesor;M;Monoparental;28735,95833;39,89874429;Adulto Joven 2;0;SOLICITUD;0;No;No tiene;1;1;13/01/2018;S;0;0;0;NA;Independiente;NO;2;SI;4;3;N;NA;NA;NA;NA;Saludable;1;82;185;NO;NO;NO;NO;NO;NO;NO;SI;NO;SI;2
17794;11913;11913;Asesor;F;Monoparental;27757,95833;42,57819635;Adulto Joven 2;1;SOLICITUD;1000000;;Entre 1 y 2 SMLVM;1;1;13/01/2018;S;0;3000000;3000000;MEDIO;Independiente;NO;1;NO;0;0;N;NA;NA;NA;NA;Normal;1;64;158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17795;80646;80646;Asesor;M;Pareja sin hijos;25348;49,18082192;Adulto;NA;COTIZACION;0;No;No tiene;1;0;13/01/2018;S;0;0;0;NA;Independiente;NO;0;NO;0;0;N;N;N;S;14;Normal;1;62;164;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17796;11156;11156;Asesor;M;Solo;30382;35,3890411;Adulto Joven 2;2;SOLICITUD;0;No;No tiene;1;1;13/01/2018;S;0;0;0;NA;Independiente;NO;1;NO;0;0;N;NA;NA;NA;NA;Saludable;1;52;154;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17797;14574;14574;Asesor;F;Solo;36004;19,98630137;Joven;0;SOLICITUD;0;No;No tiene;1;1;13/01/2018;S;0;800000;800000;BAJO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17798;42298;42298;Asesor;F;Solo;33561;26,67945206;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;13/01/2018;S;2600000;0;2600000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;SI;SI;NO;NO;NO;NO;NO;SI;3
17799;11156;11156;Asesor;M;Nuclear;30557;34,90958904;Adulto Joven 1;3;SOLICITUD;0;No;No tiene;1;1;13/01/2018;S;0;0;0;NA;Independiente;NO;1;NO;0;0;S;NA;NA;NA;6;Normal;0;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17800;37170;37170;Asesor;F;Nuclear;27123;44,31780822;Adulto Joven 2;0;COTIZACION;0;No;No tiene;1;0;13/01/2018;S;0;0;0;NA;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17801;37170;37170;Asesor;F;Pareja sin hijos;32402;29,85479452;Adulto Joven 1;NA;COTIZACION;0;No;No tiene;1;0;13/01/2018;S;0;0;0;NA;Independiente;NO;1;SI;1,5;1;S;S;S;S;11;Muy mala;1;80;175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17802;37170;37170;Asesor;F;Nuclear;32705;29,02465753;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;13/01/2018;S;0;0;0;NA;Independiente;NO;0;SI;4;3;N;NA;NA;NA;NA;Saludable;2;75;180;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17803;11156;11156;Asesor;M;Solo;35387;21,67671233;Joven;0;SOLICITUD;0;No;No tiene;1;1;13/01/2018;S;800000;0;800000;BAJO;Empleado;NO;0;NO;0;0;N;NA;NA;NA;NA;Normal;1;62;169;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17804;44902;44902;Asesor;M;Pareja sin hijos;32414;29,82191781;Adulto Joven 1;0;COTIZACION;400000;;< 1 SMLVM;1;0;12/01/2018;S;0;1000000;1000000;BAJO;Independiente;NO;0;SI;1;1;N;NA;NA;NA;NA;Muy Saludable;1;57;155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17805;30472;30472;Asesor;M;Solo;33023;28,15342466;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;12/01/2018;S;500000;300000;800000;BAJO;Empleado;NO;1;SI;3;2;N;NA;NA;NA;NA;Normal;0;74;170;NO;NO;SI;NO;SI;NO;NO;NO;SI;NO;3
17806;10262;10262;Asesor;F;Pareja sin hijos;32910;28,4630137;Adulto Joven 1;NA;COTIZACION;0;No;No tiene;1;0;12/01/2018;S;0;0;0;NA;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;0;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17807;46348;46348;Asesor;F;Monoparental;24037;52,77260274;Adulto;1;COTIZACION;200000;;< 1 SMLVM;1;0;12/01/2018;S;0;2000000;2000000;MEDIO;Independiente;NO;2;NO;0;0;N;NA;NA;NA;NA;Normal;1;85;167;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17808;47647;47647;Asesor;F;Monoparental;27882;42,23835616;Adulto Joven 2;0;COTIZACION;600000;;< 1 SMLVM;1;0;12/01/2018;S;2000000;0;2000000;MEDIO;Empleado;NO;0;NO;0;0;S;NA;NA;NA;6;Normal;1;58;157;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17809;14574;14574;Asesor;F;Nuclear;28032;41,82739726;Adulto Joven 2;3;SOLICITUD;0;No;No tiene;1;1;12/01/2018;S;0;800000;800000;BAJO;Independiente;SI;0;NO;0;0;N;NA;NA;NA;NA;Muy Saludable;0;60;167;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17810;20079;20079;Asesor;M;Nuclear;29631;37,44657534;Adulto Joven 2;4;SOLICITUD;100000;;< 1 SMLVM;1;1;12/01/2018;S;1200000;0;1200000;BAJO;Empleado;NO;0;SI;NA;NA;N;NA;NA;NA;NA;Normal;1;50;160;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17811;45286;45286;Asesor;F;Monoparental;31760;31,61369863;Adulto Joven 1;2;COTIZACION;280000;;< 1 SMLVM;1;0;12/01/2018;S;1500000;0;1500000;BAJO;Empleado;NO;1;SI;4;3;N;NA;NA;NA;NA;Normal;0;76;174;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17812;46834;46834;Asesor;M;Monoparental;23146;55,21369863;Adulto;1;COTIZACION;700000;;< 1 SMLVM;1;0;12/01/2018;S;4850000;0;4850000;ALTO;Empleado;NO;0;NO;0;0;N;NA;NA;NA;NA;Normal;0;50;150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17813;12924;12924;Asesor;F;Monoparental;25222;49,5260274;Adulto;0;COTIZACION;0;No;No tiene;1;0;12/01/2018;S;1200000;0;1200000;BAJO;Empleado;SI;1;SI;1;1;N;S;N;N;2;Normal;0;57;156;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17814;45403;45403;Asesor;M;Solo;29468;37,89315069;Adulto Joven 2;0;COTIZACION;0;No;No tiene;1;0;12/01/2018;S;3000000;0;3000000;MEDIO;Empleado;SI;1;SI;4;3;N;NA;NA;NA;NA;Normal;0;70;158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17815;45220;45220;Asesor;F;Solo;32626;29,24109589;Adulto Joven 1;1;COTIZACION;1500000;;Entre 1 y 2 SMLVM;1;0;12/01/2018;S;0;3400000;3400000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17816;48133;48133;Asesor;F;Pareja sin hijos;31813;31,46849315;Adulto Joven 1;NA;COTIZACION;0;No;No tiene;1;0;12/01/2018;S;0;0;0;NA;Independiente;NO;1;SI;4;3;N;NA;NA;NA;NA;Saludable;0;70;180;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17817;14574;14574;Asesor;F;Nuclear;28754,95833;39,8466895;Adulto Joven 2;3;COTIZACION;0;No;No tiene;1;0;12/01/2018;S;0;800000;800000;BAJO;Independiente;NO;1;SI;4;3;N;N;N;N;NA;Saludable;1;56;160;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17818;29725;29725;Asesor;M;Solo;33833,04167;25,93413242;Joven;1;SOLICITUD;200000;;< 1 SMLVM;1;1;12/01/2018;S;1800000;0;1800000;MEDIO;Empleado;NO;0;SI;3;2;N;NA;NA;NA;NA;Mala;2;58;165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17819;14476;14476;Asesor;F;Monoparental;27512;43,2520548;Adulto Joven 2;2;COTIZACION;0;No;No tiene;1;0;12/01/2018;S;600000;0;600000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;NO;NO;SI;SI;NO;NO;SI;NO;3
17820;10740;10740;Asesor;M;Pareja sin hijos;31767;31,59452055;Adulto Joven 1;NA;COTIZACION;0;No;No tiene;1;0;12/01/2018;S;0;0;0;NA;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;0;55;160;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17821;43966;43966;Asesor;M;Pareja sin hijos;29553;37,66027397;Adulto Joven 2;NA;COTIZACION;0;No;No tiene;1;0;12/01/2018;S;0;0;0;NA;Independiente;NO;0;SI;4;3;S;NA;NA;NA;6;Normal;1;68;163;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17822;22500;22500;Asesor;M;Pareja sin hijos;29677,95833;37,31792237;Adulto Joven 2;1;COTIZACION;500000;;< 1 SMLVM;1;0;12/01/2018;S;3000000;0;3000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;1;;;SI;NO;SI;NO;NO;NO;NO;NO;NO;SI;3
17823;13414;13414;Asesor;M;Nuclear;28288;41,1260274;Adulto Joven 2;2;COTIZACION;1700000;;Entre 2 y 5 SMLVM;1;0;12/01/2018;S;0;2500000;2500000;MEDIO;Independiente;NO;1;SI;NA;NA;N;NA;NA;NA;NA;Saludable;0;72;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17824;36591;JOSEARSE;Auxiliar;F;Nuclear;29130,95833;38,81655251;Adulto Joven 2;2;COTIZACION;1200000;;Entre 1 y 2 SMLVM;1;0;12/01/2018;S;0;4500000;4500000;ALTO;Independiente;NO;1;SI;4;3;S;NA;NA;NA;6;Normal;1;;;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;1
17825;11653;11653;Asesor;M;Monoparental;22783;56,20821918;Adulto;1;COTIZACION;0;No;No tiene;1;0;12/01/2018;S;0;8600000;8600000;ALTO;Independiente;SI;1;SI;2;1;S;S;S;N;10;Normal;2;62;158;NO;NO;NO;SI;NO;SI;NO;NO;NO;SI;3
17826;46326;46326;Asesor;M;Solo;34582;23,88219178;Joven;0;COTIZACION;0;No;No tiene;1;0;12/01/2018;S;781250;0;781250;BAJO;Empleado;NO;0;SI;NA;NA;S;NA;NA;NA;6;Normal;0;65;167;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17827;47648;47648;Asesor;F;Solo;35345;21,79178082;Joven;0;COTIZACION;0;No;No tiene;1;0;12/01/2018;S;1000000;0;1000000;BAJO;Empleado;NO;0;NO;0;0;S;NA;NA;NA;6;Normal;2;56;158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17828;12719;ANGIPAPE;Auxiliar;M;Nuclear;29940,95833;36,59737443;Adulto Joven 2;0;COTIZACION;500000;;< 1 SMLVM;1;0;12/01/2018;S;0;2000000;2000000;MEDIO;Independiente;NO;1;SI;2;1;N;NA;NA;NA;NA;Normal;1;60;164;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17829;3151;3151;Asesor;M;Nuclear;31128,95833;33,34257991;Adulto Joven 1;2;SOLICITUD;0;No;No tiene;1;1;12/01/2018;S;0;5000000;5000000;ALTO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;NO;NO;NO;SI;NO;SI;NO;SI;3
17830;10262;10262;Asesor;M;Nuclear;25583,95833;48,53436073;Adulto;0;COTIZACION;0;No;No tiene;1;0;12/01/2018;S;0;0;0;NA;Independiente;NO;1;SI;4;3;N;NA;NA;NA;NA;Normal;0;98;171;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17831;14779;14779;Asesor;M;Pareja sin hijos;32813;28,72876712;Adulto Joven 1;NA;SOLICITUD;3200000;;Entre 2 y 5 SMLVM;1;1;12/01/2018;S;0;8000000;8000000;ALTO;Independiente;NO;0;NO;0;0;N;NA;NA;NA;NA;Muy Saludable;1;61;163;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17832;12924;12924;Asesor;M;Nuclear;27798;42,46849315;Adulto Joven 2;2;COTIZACION;0;No;No tiene;1;0;12/01/2018;S;0;2300000;2300000;MEDIO;Independiente;NO;0;NO;0;0;N;NA;NA;NA;NA;Saludable;NA;95;182;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17833;10740;10740;Asesor;M;Nuclear;27047,95833;44,52340183;Adulto Joven 2;0;COTIZACION;0;No;No tiene;1;0;12/01/2018;S;0;21000000;21000000;ALTO;Independiente;NO;0;SI;NA;NA;N;NA;NA;NA;NA;Saludable;1;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
