Fecha_Nacimiento;Edad_Cliente;Nombre_Agente;POLIZA_AUTOS;POLIZA_SOAT;POLIZA_VIDAINDIVIDUAL;POLIZA_SALUD;POLIZA_HOGAR;POLIZA_VIDAGRUPO;POLIZA_MASVIDA;POLIZA_ACCIDENTESPERSONALES;POLIZA_CUMPLIMIENTO;POLIZA_INCENDIO;POLIZA_JUVENIL;POLIZA_EXEQUIAL
10/08/1964;54;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
4/07/1951;67;BANCO FALABELLA S A;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
5/06/1952;66;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;NO;NO
30/03/1955;63;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
8/10/1963;55;RESTREPO HENAO S.A. CORREDORES DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
3/06/1948;70;NICOLAS CORREA CORREA - ASESORIA INTEGRAL EN SEGUROS Y CIA LTDA;SI;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
22/10/1991;27;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
10/08/1965;53;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
22/07/1977;41;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
22/12/1985;33;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COLOM RIERA  FRANCISCO JOSE;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
1/12/1965;53;GALLEGO BECERRA  MARIA ISABEL;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
23/02/1980;38;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;SI;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
24/03/1984;34;Sin Información;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
30/05/1979;39;TU SEGURO DE PROTECCION AGEN;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
30/09/1983;35;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;MBA Y CIA. AGENCIA DE SEGU;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
7/02/1982;36;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
21/01/2020;-1;GRUPO COOGRANADA ASESORESEN SEGUROS LTDA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
7/03/2006;12;VALENCIA SALAZAR  MARIA MILENA;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
30/03/1970;48;PEREZ BEDOYA  DEISY CRISTINA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
28/08/1964;54;MARTINEZ PEÑUELA PROMOTORES DE SEGUROS LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
17/11/1962;56;AE CONSULTORES EN SEGUROS LTDA;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
24/09/1947;71;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
11/09/1997;21;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
7/01/1982;37;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
16/04/1990;28;BOTERO BOTERO  LUZ EUGENIA;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
30/08/1981;37;FAJARDO SUAREZ  MARCO AURELIO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
16/09/1963;55;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
9/09/1963;55;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
10/07/1970;48;DAV SEGUROS DE COLOMBIA LTDA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
17/04/1933;85;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
22/12/1980;38;CONSULTORES DE SEGUROS AUTOLAND LTDA.;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;ITAU CORREDOR DE SEGUROS COLOMBIA S.A;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
24/08/1994;24;FUSION PROMOTOR ES DE SEGUROS E;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
5/05/1950;68;Sin Información;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;VENEGAS KROHNE  ANA MARIA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
20/05/1987;31;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;CORSO LEYVA  HERNAN;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
19/09/1985;33;COOPROSEGUROS AGENCIA DE SEGUROS LTDA;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
7/07/1977;41;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
21/01/2020;-1;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
27/03/1985;33;RODRIGUEZ BENAVIDES  YANET DEL CARMEN;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;GARCIA CONCHA  LUIS JAIME;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
28/07/1963;55;BENAVIDES BENAVIDES  CARLOS JULIO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
18/08/1965;53;Sin Información;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
15/07/1990;28;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;RUIZ CALDERON, LUIS JOVANNY;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
28/05/1988;30;CONTACTO DIRECTO ASESORES EN SEGUROS LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/02/1974;44;JARDINE LLOYD THOMPSON VALENCIA & IRAGORRI CORREDORES DE SEGUROS S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;CREAR SEGUROS B USSINES PROCESS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
3/09/1956;62;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
19/02/1961;57;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
13/08/1977;41;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;DELIMA MARSH S.A. LOS CORREDORES DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
6/02/1961;57;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
6/01/1966;53;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
19/01/1987;32;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;TAURO SEGUROS SOCIEDAD LIMITA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
12/02/1971;47;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/12/1963;55;CONECTA SEGUROS LTDA;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO
21/08/1946;72;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
17/06/1988;30;GUIABIEN ASESORES EN SEGUROS LTDA;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SANTIAGO VELEZ & ASOCIADOS. CORREDORES DE SEGUROS S.A;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
19/04/1987;31;SEGURNET ASESORES DE SEGUROS Y CIA LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
10/05/1969;49;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
29/09/1972;46;ISAZA RUIZ  MIGUEL JOSE;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
19/02/1964;54;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
3/10/1989;29;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
30/03/1975;43;Sin Información;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
8/01/1990;29;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
25/03/1977;41;CLARITY PROFESIONALES EN SEGUROS LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
2/11/1950;68;CLARITY PROFESIONALES EN SEGUROS LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
22/11/1984;34;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;CORSO LEYVA  HERNAN;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
14/04/1971;47;CONTACTO DIRECTO ASESORES EN SEGUROS LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
2/08/1991;27;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
20/10/1998;20;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
10/01/1956;63;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
30/03/1987;31;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
30/10/1989;29;DELIMA MARSH S.A. LOS CORREDORES DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
17/05/1970;48;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
25/04/1988;30;MALUVA ASESORES EN SEGUROS LTDA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
17/11/1963;55;DELIMA MARSH S.A. LOS CORREDORES DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
1/01/1960;59;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
24/10/1964;54;VEGA DE GONZALEZ, INES ;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;NO;NO
16/11/1981;37;Sin Información;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
26/06/1979;39;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
26/04/1996;22;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
29/06/1954;64;RUSSI DIAZ  EVELYN;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
14/12/1987;31;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
20/06/1990;28;PEREZ PULIDO  CARLOS ALBERTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
25/05/1969;49;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
2/08/1979;39;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
17/04/1994;24;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
7/11/1955;63;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;CONTEXTO SEGUROS MVA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
16/05/1960;58;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
4/10/1980;38;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
29/03/1985;33;MARICARMEN  VILLAMONTE ISAACS;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
10/07/1961;57;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
15/12/2004;14;CUTA CACUA  ANDRES HORACIO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO
16/07/1966;52;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
9/11/1982;36;RESTREPO HENAO S.A. CORREDORES DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
1/12/1992;26;GDS PROFESIONALES EN SEGUROS LIMITADA;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
30/05/1997;21;PETRO HUILA  MARCELA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
20/10/1967;51;VENEGAS RAMIREZ  RAMON ALBERTO;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
22/03/1970;48;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
9/03/1959;59;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
5/02/1955;63;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
16/07/1969;49;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
11/01/1991;28;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
27/08/1969;49;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;VELEZ DIAZ  ANDRES FELIPE;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
28/02/1995;23;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/07/1943;75;COSECHAMOS EXPERIENCIA LTD;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
20/11/1961;57;FILIANZA SEGURO LIMITADA;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
20/08/1975;43;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
10/01/1970;49;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
9/12/1982;36;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
17/05/1985;33;POTES ANACONAS  JUAN CAMILO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
18/09/1974;44;SANTIAGO VELEZ & ASOCIADOS. CORREDORES DE SEGUROS S.A;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
6/07/1997;21;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
10/09/1980;38;SANCHEZ .  EDISON HUMBERTO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
25/12/1962;56;AKUO AGENCIA DE SEGUROS LIMITADA;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
13/01/1981;38;GUTIERREZ GAVIRIA  LILIANA MARIA;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
9/08/1976;42;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
3/04/1991;27;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
20/12/1958;60;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
1/02/1993;25;SEGUROS GENERALES SURAMERICANA S.A.;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
22/11/1991;27;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
7/03/1981;37;SANTIAGO VELEZ & ASOCIADOS. CORREDORES DE SEGUROS S.A;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
11/07/1957;61;PARADA CARDENAS  JENNY MELITZA;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
19/09/1979;39;CASTRO GAVIRIA  ELIANA MARCELA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
17/11/1993;25;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
26/02/1988;30;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
30/09/1972;46;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
22/04/1986;32;COOMEVA CORREDORES DE SEGUROS S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;CAMPOS BOLAÃ¿OS, RAMON ARTURO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;BUCHELI ERASO  MONICA SUSANA;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
17/11/1981;37;LLANO ALZATE  PILAR;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
21/01/2020;-1;GEO ASESORES EN SEGUROS LIMITAD;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
5/08/1973;45;CM&M ASESORES DE SEGURO LIMITADA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;URIBE ELIZALDE  JHON JAIRO;SI;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
8/05/1969;49;PEREZ RIOS, JORGE EUCLIDES;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
31/01/1972;46;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;SI;NO;SI;NO;SI;NO;NO;NO;NO
7/05/1962;56;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
3/10/1978;40;ALSA SEGUROS LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
6/10/1966;52;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
12/08/1993;25;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;SI;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
17/06/1951;67;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
25/12/1990;28;HERRERA TORRES  SONIA ESPERANZA;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO
7/04/1959;59;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
18/07/1995;23;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
26/08/1963;55;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
20/02/1965;53;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
22/08/1987;31;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
1/01/1995;24;ABRIL RIESGOS Y SEGUROS LIMIT;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
7/07/1987;31;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
5/01/1964;55;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
22/04/1971;47;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
21/01/2020;-1;CHICA DE CASAS  LIBIA AMPARO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
17/01/1997;22;GUTIERREZ VELEZ  HECTOR GERMAN;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
30/06/1979;39;SALAMANCA PINZON  AMPARO INES;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
11/11/1963;55;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
3/02/1979;39;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
18/09/2001;17;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO
14/04/1962;56;F.A. SU FUTURO LTDA. FERNANDO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
7/09/1990;28;PAVI UL  JHONNATAN;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
15/11/1983;35;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;GEO ASESORES EN SEGUROS LIMITAD;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
15/08/1968;50;VELEZ ANAYA  MARIA ELENA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
13/07/1955;63;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
31/12/1965;53;MOLINA GUTIERREZ  MANUEL ANTONIO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
1/09/1978;40;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
22/04/1980;38;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
