;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
9315;femenino;servicio;peluqueria;manrique central no. 2;2;3.0;16/04/2018;2500000;microempresarial
9316;femenino;comercio;fabrica de productos ;robledo;2;7.0;16/11/2018;1500000;microempresarial
9317;femenino;comercio;panaderia;trinidad;3;15.0;7/11/2017;6000000;microempresarial
9318;femenino;comercio;variedades;cabecera san antonio ;3;80.0;27/11/2017;7300000;microempresarial
9319;femenino;industria;fabrica de ;santa cruz;2;2.0;2/11/2017;5000000;microempresarial
9320;femenino;comercio;almacen de ropa en ;belencito;2;13.0;11/10/2018;6000000;microempresarial
9321;femenino;comercio;variedades;manrique central no. 2;1;3.0;4/04/2018;7800000;microempresarial
9322;femenino;industria;fabrica de ;manrique central no. 1;01;4.0;9/08/2016;6000000;microempresarial
9323;masculino;servicio;organización y ;santa maria de los ;3;14.0;9/06/2017;20000000;empresarial ed. 
9324;femenino;COMERCIO;almacen de ropa en ;florencia;3;5.0;16/12/2016;6800000;microempresarial
9325;masculino;servicio;publicidad y ;robledo;3;7.0;4/04/2016;28000000;empresarial ed. 
9326;masculino;comercio;variedades;santo domingo savio ;1;1.0;27/12/2018;7800000;microempresarial
9327;femenino;industria;fabrica de calzado;doce de octubre no.1;2;6.0;11/10/2018;7800000;microempresarial
9328;femenino;servicio;peluqueria;robledo;1;7.0;25/10/2018;7800000;microempresarial
9329;femenino;comercio;restaurante;robledo;2;7.0;8/02/2019;$ 8,281,000.00;microempresarial
9330;femenino;comercio;tienda;cabecera san antonio ;2;80.0;3/10/2018;5000000;microempresarial
9331;masculino;comercio;miscelanea;florencia;3;5.0;30/08/2016;4000000;microempresarial
9332;femenino;comercio;almacen de ropa en ;robledo;02;7.0;25/07/2018;3000000;microempresarial
9333;femenino;industria;fabrica de ;cabecera san antonio ;2;80.0;28/11/2017;5000000;microempresarial
9334;femenino;comercio;variedades;manrique central no. 1;2;4.0;9/11/2018;2000000;microempresarial
9335;femenino;comercio;variedades;andalucia;2;2.0;2018/05/25;4000000;microempresarial
9336;masculino;industria;fabrica de ;la milagrosa;2;9.0;27/06/2018;7800000;microempresarial
9337;femenino;industria;fabrica de ;robledo;2;7.0;9/03/2018;600000;microempresarial
9338;femenino;servicio;variedades;manrique oriental;2;3.0;17/04/2018;7800000;microempresarial
9339;masculino;comercio;ferreteria;villa hermosa;2;8.0;27/02/2017;4000000;microempresarial
9340;masculino;comercio;fabrica de ;robledo;2;7.0;19/02/2018;3000000;microempresarial
9341;masculino;comercio;variedades;castilla;3;5.0;16/03/2018;7000000;microempresarial
9342;femenino;industria;FABRICA DE ;florencia;3;5.0;4/12/2017;3000000;microempresarial
9343;femenino;servicio;comidas rapidas;robledo;2;7.0;9/03/2018;2000000;microempresarial
9344;masculino;industria;fabrica de ;san javier no.1;1;13.0;28/07/2016;6890000;microempresarial
9345;femenino;servicio;variedades;el salvador;2;9.0;14/09/2018;$ 5,000,000.00;microempresarial
9346;femenino;industria;publicidad y ;la america;1;7.0;19/07/2016;6890000;microempresarial
9347;femenino;comercio;fabrica de alimentos;villa del socorro;2;2.0;2018/09/14;4000000;microempresarial
9348;MASCULINO;comercio;almacen de ropa en ;robledo;1;7.0;15/09/2017;5200000;microempresarial
9349;femenino;servicio;variedades;moravia;2;4.0;9/05/2017;7000000;microempresarial
9350;femenino;comercio;almacen de ropa en ;robledo;2;7.0;15/03/2018;$ 3,000,000.00;MICROEMPRESARIAL
9351;femenino;servicio;panaderia;cabecera san antonio ;2;80.0;26/08/2016;6000000;microempresarial
9352;femenino;comercio;almacen de ropa en ;san pablo;2;1.0;21/03/2017;$ 5,000,000.00;microempresarial
9353;femenino;;fabrica de helados;picacho;1;6.0;29/11/2016;1500000;microempresarial
9354;masculino;comercio;tienda;barrio caicedo;2;9.0;30/10/2018;7000000;microempresarial
9355;femenino;comercio;tienda;doce de octubre no.1;2;6.0;4/12/2017;1000000;microempresarial
9356;femenino;industria;fabrica de ;guayabal;2;15.0;31/10/2017;7000000;microempresarial
9357;femenino;comercio;variedades;enciso;2;8.0;2017/07/14;1000000;microempresarial
9358;femenino;comercio;tienda;manrique oriental;2;4.0;19/02/2019;6000000;microempresarial
9359;femenino;comercio;peluqueria;castilla;3;5.0;2/08/2017;7370000;microempresarial
9360;femenino;comercio;variedades;cabecera san cristobal;1;60.0;4/12/2018;3000000;microempresarial
9361;masculino;servicio;distribuidora de ;cabecera-san-antonio-;3;80.0;22/02/2019;17100000;microempresarial
9362;femenino;industria;cerrajeria;granizal;1;1.0;22/10/2018;7800000;microempresarial
9363;femenino;comercio;restaurante;villa hermosa;3;8.0;8/02/2017;7300000;microempresarial
9364;masculino;comercio;miscelanea;playon de los ;2;2.0;11/07/2018;7800000;MICROEMPRESARIAL
9365;femenino;comercio;variedades;manrique central no. 2;3;3.0;13/12/2016;4000000;microempresarial
9366;femenino;comercio;drogueria;moravia;2;4.0;21/03/2017;$ 7,300,000.00;microempresarial
9367;masculino;comercio;ferreteria;cabecera san antonio ;2;80.0;6/03/2017;7000000;microempresarial
9368;femenino;comercio;variedades;robledo;2;7.0;14/12/2018;7000000;microempresarial
9369;masculino;industria;fabrica de ;cabecera san antonio ;2;80.0;6/09/2016;6800000;microempresarial
9370;femenino;industria;fabrica de ;enciso;2;8.0;2018/04/16;2500000;microempresarial
9371;masculino;comercio;distribuidora de ;belen;2;16.0;24/11/2017;7300000;microempresarial
9372;femenino;comercio;almacen de ropa en ;manrique central no. 1;1;4.0;13/02/2019;8280000;microempresarial
9373;masculino;comercio;fabrica de ;enciso;2;8.0;22/01/2018;7800000;microempresarial
9374;femenino;comercio;TIENDA;doce de octubre no.1;1;6.0;27/03/2017;7300000;microempresarial
9375;femenino;industria;fabrica de ;robledo;2;7.0;26/12/2016;6890000;microempresarial
9376;femenino;servicio;mantenimiento en ;belen;3;16.0;6/06/2019;8281000;microempresarial
9377;femenino;industria;variedades;sucre;2;8.0;17/03/2017;2000000;microempresarial
9378;femenino;servicio;peluqueria;cabecera san cristobal;3;60.0;28/06/2016;4000000;microempresarial
9379;masculino;comercio;distribuidora de ;trinidad;3;15.0;29/04/2019;8281000;microempresarial
9380;masculino;comercio;cafeteria;robledo;2;7.0;14/10/2016;6890000;microempresarial
9381;masculino;industria;fabrica de alimentos;belen;3;16.0;30/10/2017;5000000;microempresarial
9382;femenino;comercio;variedades;cabecera san antonio ;02;80.0;28/08/2017;7000000;microempresarial
9383;masculino;comercio;comidas rapidas;manrique-central-no.-1;1;4.0;14/08/2017;7000000;microempresarial
9384;femenino;servicio;peluqueria;san diego;2;10.0;21/09/2016;6890000;microempresarial
9385;femenino;;comidas rapidas;playon-de-los-;2;2.0;1/04/2019;4000000;microempresarial
9386;femenino;comercio;cafeteria;;2;3.0;19/12/2016;5000000;microempresarial
9387;masculino;comercio;distribuidora de ;doce de octubre no.1;3;7.0;18/03/2019;8200000;MICROEMPRESARIAL
9388;femenino;comercio;tienda;popular;2;1.0;4/08/2016;4000000;microempresarial
9389;masculino;comercio;marroquineria;campo valdes no. 1;3;4.0;13/02/2018;3000000;microempresarial
9390;masculino;servicio;mantenimiento en ;castilla;2;5.0;12/09/2016;6894000;microempresarial
9391;masculino;comercio;sembrados;cabecera san cristobal;2;60.0;12/09/2017;1500000;microempresarial
9392;masculino;comercio;panaderia;buenos aires;3;9.0;16/11/2018;7800000;microempresarial
9393;femenino;servicio;comidas rapidas;villatina;1;8.0;2019/05/27;8281000;microempresarial
9394;femenino;comercio;variedades;belen;3;8.0;10/09/2018;6000000;microempresarial
9395;masculino;servicio;variedades;guayabal;3;15.0;1/08/2017;7000000;microempresarial
9396;masculino;servicio;variedades;las palmas;3;10.0;18/02/2019;8281000;microempresarial
9397;masculino;comercio;distribuidora de ;san javier no.1;2;13.0;2018/09/14;6000000;microempresarial
9398;masculino;comercio;variedades;LA MILAGROSA;2;9.0;5/08/2016;5000000;microempresarial
9399;masculino;comercio;tienda;enciso;1;8.0;28/11/2018;6000000;microempresarial
9400;femenino;industria;fabrica de ;SANTANDER;2;6.0;4/07/2017;7300000;microempresarial
9401;femenino;comercio;VARIEDADES;barrio caicedo;2;9.0;17/08/2018;7800000;microempresarial
9402;femenino;comercio;comidas rapidas;picacho;1;6.0;14/12/2018;7000000;microempresarial
9403;masculino;comercio;comidas rapidas;barrio caicedo;3;9.0;2/02/2018;6500000;microempresarial
9404;masculino;agropecuaria;sembrados;cabecera san cristobal;2;60.0;2018/09/11;19000000;agropecuaria
9405;masculino;comercio;comidas rapidas;buenos aires;02;9.0;13/03/2018;4000000;microempresarial
9406;femenino;comercio;tienda;buenos aires;3;9.0;18/03/2016;28000000;empresarial ed. 
9407;femenino;industria;fabrica de ;20 de julio;1;13.0;2/05/2018;4500000;microempresarial
9408;femenino;comercio;fotografia;popular;2;1.0;4/11/2016;4000000;microempresarial
9409;masculino;comercio;tienda;robledo;2;7.0;26/10/2018;4000000;microempresarial
